--- Log zapocet: 5/6/2026 5:29:31 PM ---
[17:29:51] [Nit 9] Cache hit (author): picasso, Vreme: 0.037ms
[17:29:51] [Nit 13] Cache hit (author): picasso, Vreme: 0.02ms
[17:29:51] [Nit 11] Cache hit (author): picasso, Vreme: 0.0175ms
[17:29:51] [Nit 5] Cache hit (q): mona lisa, Vreme: 0.0206ms
[17:29:51] [Nit 10] Cache hit (q): mona lisa, Vreme: 0.0305ms
[17:29:51] [Nit 8] Cache hit (q): mona lisa, Vreme: 0.0323ms
[17:29:51] [Nit 12] Cache hit (author): van gogh, Vreme: 0.0118ms
[17:29:51] [Nit 6] Cache hit (q): mona lisa, Vreme: 0.0254ms
[17:29:51] [Nit 14] Cache hit (q): mona lisa, Vreme: 0.0137ms
[17:29:51] [Nit 7] Cache hit (q): mona lisa, Vreme: 0.0538ms
[17:29:51] [Nit 9] Cache hit (author): picasso, Vreme: 0.019ms
[17:29:51] [Nit 13] Cache hit (author): picasso, Vreme: 0.0149ms
[17:29:51] [Nit 5] Cache hit (author): picasso, Vreme: 0.0229ms
[17:29:51] [Nit 11] Cache hit (q): mona lisa, Vreme: 0.0321ms
[17:29:51] [Nit 10] Cache hit (q): mona lisa, Vreme: 0.0276ms
[17:29:51] [Nit 14] Cache hit (author): van gogh, Vreme: 0.0123ms
[17:29:51] [Nit 8] Cache hit (q): mona lisa, Vreme: 0.0165ms
[17:29:51] [Nit 12] Cache hit (q): mona lisa, Vreme: 0.0167ms
[17:29:51] [Nit 6] Cache hit (author): van gogh, Vreme: 0.0161ms
[17:29:51] [Nit 7] Cache hit (author): van gogh, Vreme: 0.0318ms
[17:29:51] [Nit 9] Cache hit (q): mona lisa, Vreme: 0.0138ms
[17:29:51] [Nit 13] Cache hit (q): mona lisa, Vreme: 0.0349ms
[17:29:51] [Nit 5] Cache hit (q): mona lisa, Vreme: 0.0198ms
[17:29:51] [Nit 11] Cache hit (author): van gogh, Vreme: 0.0176ms
[17:29:51] [Nit 10] Cache hit (author): van gogh, Vreme: 0.0188ms
[17:29:51] [Nit 14] Cache hit (q): picasso, Vreme: 0.0195ms
[17:29:51] [Nit 8] Cache hit (author): van gogh, Vreme: 0.7592ms
[17:29:51] [Nit 12] Cache hit (author): van gogh, Vreme: 0.0182ms
[17:29:51] [Nit 6] Cache hit (author): van gogh, Vreme: 0.0258ms
[17:29:51] [Nit 7] Cache hit (q): mona lisa, Vreme: 0.0298ms
[17:29:51] [Nit 9] Cache hit (author): van gogh, Vreme: 0.0179ms
[17:29:51] [Nit 13] Cache hit (q): mona lisa, Vreme: 0.0114ms
[17:29:51] [Nit 5] Cache hit (q): mona lisa, Vreme: 0.01ms
[17:29:51] [Nit 11] Cache hit (q): picasso, Vreme: 0.0206ms
[17:29:51] [Nit 10] Cache hit (author): van gogh, Vreme: 0.0164ms
[17:29:51] [Nit 14] Cache hit (q): picasso, Vreme: 0.0313ms
[17:29:51] [Nit 8] Cache hit (author): van gogh, Vreme: 0.0216ms
[17:29:51] [Nit 12] Cache hit (q): picasso, Vreme: 0.0158ms
[17:29:51] [Nit 6] Cache hit (author): van gogh, Vreme: 0.0325ms
[17:29:51] [Nit 7] Cache hit (author): van gogh, Vreme: 0.0122ms
[17:29:51] [Nit 9] Cache hit (author): van gogh, Vreme: 0.0135ms
[17:29:51] [Nit 13] Cache hit (author): van gogh, Vreme: 0.0343ms
[17:29:51] [Nit 5] Cache hit (author): van gogh, Vreme: 0.0317ms
[17:29:51] [Nit 11] Cache hit (q): picasso, Vreme: 0.0288ms
[17:29:51] [Nit 10] Cache hit (q): picasso, Vreme: 0.0151ms
[17:29:51] [Nit 14] Cache hit (q): picasso, Vreme: 0.0396ms
[17:29:51] [Nit 8] Cache hit (q): picasso, Vreme: 0.0195ms
[17:29:51] [Nit 12] Cache hit (q): picasso, Vreme: 0.0167ms
[17:29:51] [Nit 6] Cache hit (q): cats, Vreme: 0.0216ms
[17:29:51] [Nit 7] Cache hit (q): picasso, Vreme: 0.019ms
[17:29:51] [Nit 9] Cache hit (author): van gogh, Vreme: 0.0364ms
[17:29:51] [Nit 13] Cache hit (author): van gogh, Vreme: 0.0229ms
[17:29:51] [Nit 5] Cache hit (q): picasso, Vreme: 0.0162ms
[17:29:51] [Nit 11] Cache hit (author): van gogh, Vreme: 0.0415ms
[17:29:51] [Nit 10] Cache hit (q): cats, Vreme: 0.0194ms
[17:29:51] [Nit 14] Cache hit (q): picasso, Vreme: 0.0174ms
[17:29:51] [Nit 8] Cache hit (q): cats, Vreme: 0.0419ms
[17:29:51] [Nit 12] Cache hit (q): cats, Vreme: 0.0167ms
[17:29:51] [Nit 6] Cache hit (q): picasso, Vreme: 0.0143ms
[17:29:51] [Nit 7] Cache hit (q): picasso, Vreme: 0.0162ms
[17:29:51] [Nit 9] Cache hit (q): picasso, Vreme: 0.0146ms
[17:29:51] [Nit 13] Cache hit (q): picasso, Vreme: 0.0204ms
[17:29:51] [Nit 5] Cache hit (q): picasso, Vreme: 0.018ms
[17:29:51] [Nit 11] Cache hit (q): cats, Vreme: 0.026ms
[17:29:51] [Nit 10] Cache hit (q): cats, Vreme: 0.039ms
[17:29:51] [Nit 14] Cache hit (q): cats, Vreme: 0.037ms
[17:29:51] [Nit 8] Cache hit (q): cats, Vreme: 0.0285ms
[17:29:51] [Nit 12] Cache hit (q): cats, Vreme: 0.015ms
[17:29:51] [Nit 6] Cache hit (q): monet, Vreme: 0.0153ms
[17:29:51] [Nit 7] Cache hit (q): picasso, Vreme: 0.0134ms
[17:29:51] [Nit 9] Cache hit (q): picasso, Vreme: 0.0166ms
[17:29:51] [Nit 13] Cache hit (q): cats, Vreme: 0.0369ms
[17:29:51] [Nit 5] Cache hit (q): cats, Vreme: 0.0335ms
[17:29:51] [Nit 11] Cache hit (q): picasso, Vreme: 0.0137ms
[17:29:51] [Nit 10] Cache hit (q): monet, Vreme: 0.0284ms
[17:29:51] [Nit 14] Cache hit (q): cats, Vreme: 0.0216ms
[17:29:51] [Nit 8] Cache hit (q): monet, Vreme: 0.0381ms
[17:29:51] [Nit 12] Cache hit (q): monet, Vreme: 0.0236ms
[17:29:51] [Nit 6] Cache hit (q): cats, Vreme: 0.0243ms
[17:29:51] [Nit 7] Cache hit (q): cats, Vreme: 0.0169ms
[17:29:51] [Nit 9] Cache hit (q): cats, Vreme: 0.0166ms
[17:29:51] [Nit 13] Cache hit (q): cats, Vreme: 0.0173ms
[17:29:51] [Nit 5] Cache hit (q): cats, Vreme: 0.1615ms
[17:29:51] [Nit 11] Cache hit (q): monet, Vreme: 0.0386ms
[17:29:51] [Nit 10] Cache hit (q): monet, Vreme: 0.0259ms
[17:29:51] [Nit 14] Cache hit (q): monet, Vreme: 0.0365ms
[17:29:51] [Nit 8] Cache hit (q): monet, Vreme: 0.0327ms
[17:29:51] [Nit 12] Cache hit (q): monet, Vreme: 0.0269ms
[17:29:51] [Nit 6] Cache hit (author): monet, Vreme: 0.0167ms
[17:29:51] [Nit 7] Cache hit (q): cats, Vreme: 0.0361ms
[17:29:51] [Nit 9] Cache hit (q): cats, Vreme: 0.0173ms
[17:29:51] [Nit 13] Cache hit (q): monet, Vreme: 0.0171ms
[17:29:51] [Nit 5] Cache hit (q): monet, Vreme: 0.0182ms
[17:29:51] [Nit 11] Cache hit (q): cats, Vreme: 0.0164ms
[17:29:51] [Nit 10] Cache hit (author): monet, Vreme: 0.0427ms
[17:29:51] [Nit 14] Cache hit (q): monet, Vreme: 0.0169ms
[17:29:51] [Nit 8] Cache hit (author): monet, Vreme: 0.0384ms
[17:29:51] [Nit 12] Cache hit (author): monet, Vreme: 0.0191ms
[17:29:51] [Nit 6] Cache hit (q): monet, Vreme: 0.0145ms
[17:29:51] [Nit 7] Cache hit (q): monet, Vreme: 0.0101ms
[17:29:51] [Nit 9] Cache hit (q): monet, Vreme: 0.0161ms
[17:29:51] [Nit 13] Cache hit (q): monet, Vreme: 0.0366ms
[17:29:51] [Nit 5] Cache hit (q): monet, Vreme: 0.0206ms
[17:29:51] [Nit 11] Cache hit (author): monet, Vreme: 0.0102ms
[17:29:51] [Nit 10] Cache hit (author): monet, Vreme: 0.0452ms
[17:29:51] [Nit 14] Cache hit (author): monet, Vreme: 0.0232ms
[17:29:51] [Nit 8] Cache hit (author): monet, Vreme: 0.0166ms
[17:29:51] [Nit 12] Cache hit (author): monet, Vreme: 0.0164ms
[17:29:51] [Nit 6] Cache hit (author): picasso, Vreme: 0.0297ms
[17:29:51] [Nit 7] Cache hit (q): monet, Vreme: 0.0195ms
[17:29:51] [Nit 9] Cache hit (q): monet, Vreme: 0.0155ms
[17:29:51] [Nit 13] Cache hit (author): monet, Vreme: 0.0109ms
[17:29:51] [Nit 5] Cache hit (author): monet, Vreme: 0.0305ms
[17:29:51] [Nit 11] Cache hit (q): monet, Vreme: 0.0307ms
[17:29:51] [Nit 10] Cache hit (author): picasso, Vreme: 0.0325ms
[17:29:51] [Nit 14] Cache hit (author): monet, Vreme: 0.0143ms
[17:29:51] [Nit 8] Cache hit (author): picasso, Vreme: 0.035ms
[17:29:51] [Nit 12] Cache hit (author): picasso, Vreme: 0.0189ms
[17:29:51] [Nit 6] Cache hit (author): monet, Vreme: 0.0169ms
[17:29:51] [Nit 7] Cache hit (author): monet, Vreme: 0.0149ms
[17:29:51] [Nit 9] Cache hit (author): monet, Vreme: 0.0352ms
[17:29:51] [Nit 13] Cache hit (author): monet, Vreme: 0.0112ms
[17:29:51] [Nit 5] Cache hit (author): monet, Vreme: 0.0138ms
[17:29:51] [Nit 11] Cache hit (author): picasso, Vreme: 0.0185ms
[17:29:51] [Nit 10] Cache hit (author): picasso, Vreme: 0.0243ms
[17:29:51] [Nit 14] Cache hit (author): picasso, Vreme: 0.0168ms
[17:29:51] [Nit 8] Cache hit (author): picasso, Vreme: 0.0172ms
[17:29:51] [Nit 12] Cache hit (author): picasso, Vreme: 0.0161ms
[17:29:51] [Nit 6] Cache hit (q): mona lisa, Vreme: 0.0275ms
[17:29:51] [Nit 7] Cache hit (author): monet, Vreme: 0.0317ms
[17:29:51] [Nit 9] Cache hit (author): monet, Vreme: 0.0287ms
[17:29:51] [Nit 13] Cache hit (author): picasso, Vreme: 0.0198ms
[17:29:51] [Nit 5] Cache hit (author): picasso, Vreme: 0.0158ms
[17:29:51] [Nit 11] Cache hit (author): monet, Vreme: 0.0159ms
[17:29:51] [Nit 10] Cache hit (q): mona lisa, Vreme: 0.0381ms
[17:29:51] [Nit 14] Cache hit (author): picasso, Vreme: 0.0339ms
[17:29:51] [Nit 8] Cache hit (q): mona lisa, Vreme: 0.0238ms
[17:29:51] [Nit 12] Cache hit (q): mona lisa, Vreme: 0.0188ms
[17:29:51] [Nit 6] Cache hit (author): picasso, Vreme: 0.0146ms
[17:29:51] [Nit 7] Cache hit (author): picasso, Vreme: 0.025ms
[17:29:51] [Nit 9] Cache hit (author): picasso, Vreme: 0.0245ms
[17:29:51] [Nit 13] Cache hit (author): picasso, Vreme: 0.0154ms
[17:29:51] [Nit 5] Cache hit (author): picasso, Vreme: 0.0201ms
[17:29:51] [Nit 11] Cache hit (q): mona lisa, Vreme: 0.016ms
[17:29:51] [Nit 10] Cache hit (q): mona lisa, Vreme: 0.0311ms
[17:29:51] [Nit 14] Cache hit (q): mona lisa, Vreme: 0.0152ms
[17:29:51] [Nit 8] Cache hit (q): mona lisa, Vreme: 0.0353ms
[17:29:51] [Nit 12] Cache hit (q): mona lisa, Vreme: 0.0314ms
[17:29:51] [Nit 6] Cache hit (author): van gogh, Vreme: 0.0233ms
[17:29:51] [Nit 7] Cache hit (author): picasso, Vreme: 0.0233ms
[17:29:51] [Nit 9] Cache hit (author): picasso, Vreme: 0.0192ms
[17:29:51] [Nit 13] Cache hit (q): mona lisa, Vreme: 0.015ms
[17:29:51] [Nit 5] Cache hit (q): mona lisa, Vreme: 0.0137ms
[17:29:51] [Nit 11] Cache hit (author): picasso, Vreme: 0.0337ms
[17:29:51] [Nit 10] Cache hit (author): van gogh, Vreme: 0.0191ms
[17:29:51] [Nit 14] Cache hit (q): mona lisa, Vreme: 0.0132ms
[17:29:51] [Nit 8] Cache hit (author): van gogh, Vreme: 0.0166ms
[17:29:51] [Nit 12] Cache hit (author): van gogh, Vreme: 0.0162ms
[17:29:51] [Nit 6] Cache hit (q): mona lisa, Vreme: 0.023ms
[17:29:51] [Nit 7] Cache hit (q): mona lisa, Vreme: 0.0158ms
[17:29:51] [Nit 9] Cache hit (q): mona lisa, Vreme: 0.0133ms
[17:29:51] [Nit 13] Cache hit (q): mona lisa, Vreme: 0.0263ms
[17:29:51] [Nit 5] Cache hit (q): mona lisa, Vreme: 0.0265ms
[17:29:51] [Nit 11] Cache hit (author): van gogh, Vreme: 0.0219ms
[17:29:51] [Nit 10] Cache hit (author): van gogh, Vreme: 0.0141ms
[17:29:51] [Nit 14] Cache hit (author): van gogh, Vreme: 0.0169ms
[17:29:51] [Nit 8] Cache hit (author): van gogh, Vreme: 0.0268ms
[17:29:51] [Nit 12] Cache hit (author): van gogh, Vreme: 0.0172ms
[17:29:51] [Nit 6] Cache hit (q): picasso, Vreme: 0.0387ms
[17:29:51] [Nit 7] Cache hit (q): mona lisa, Vreme: 0.0253ms
[17:29:51] [Nit 9] Cache hit (q): mona lisa, Vreme: 0.0144ms
[17:29:51] [Nit 13] Cache hit (author): van gogh, Vreme: 0.0136ms
[17:29:51] [Nit 5] Cache hit (author): van gogh, Vreme: 0.0137ms
[17:29:51] [Nit 11] Cache hit (q): picasso, Vreme: 0.0353ms
[17:29:51] [Nit 10] Cache hit (q): picasso, Vreme: 0.0301ms
[17:29:51] [Nit 14] Cache hit (q): picasso, Vreme: 0.0321ms
[17:29:51] [Nit 8] Cache hit (q): mona lisa, Vreme: 0.0283ms
[17:29:51] [Nit 12] Cache hit (author): van gogh, Vreme: 0.0479ms
[17:29:51] [Nit 6] Cache hit (author): van gogh, Vreme: 0.037ms
[17:29:51] [Nit 7] Cache hit (author): van gogh, Vreme: 0.0151ms
[17:29:51] [Nit 9] Cache hit (author): van gogh, Vreme: 0.0299ms
[17:29:51] [Nit 10] Cache hit (q): picasso, Vreme: 0.0157ms
[17:29:51] [Nit 13] Cache hit (q): picasso, Vreme: 0.0188ms
[17:29:51] [Nit 5] Cache hit (author): van gogh, Vreme: 0.0179ms
[17:29:51] [Nit 11] Cache hit (q): picasso, Vreme: 0.0223ms
[17:29:51] [Nit 14] Cache hit (q): picasso, Vreme: 0.0226ms
[17:29:51] [Nit 8] Cache hit (q): picasso, Vreme: 0.039ms
[17:29:51] [Nit 12] Cache hit (author): van gogh, Vreme: 0.0382ms
[17:29:51] [Nit 6] Cache hit (q): cats, Vreme: 0.0314ms
[17:29:51] [Nit 7] Cache hit (q): picasso, Vreme: 0.0241ms
[17:29:51] [Nit 9] Cache hit (q): picasso, Vreme: 0.0195ms
[17:29:51] [Nit 10] Cache hit (author): van gogh, Vreme: 0.0161ms
[17:29:51] [Nit 13] Cache hit (author): van gogh, Vreme: 0.026ms
[17:29:51] [Nit 5] Cache hit (q): cats, Vreme: 0.0159ms
[17:29:51] [Nit 11] Cache hit (q): cats, Vreme: 0.0157ms
[17:29:51] [Nit 14] Cache hit (q): cats, Vreme: 0.0206ms
[17:29:51] [Nit 8] Cache hit (q): picasso, Vreme: 0.0385ms
[17:29:51] [Nit 12] Cache hit (author): van gogh, Vreme: 0.0189ms
[17:29:51] [Nit 6] Cache hit (q): picasso, Vreme: 0.0134ms
[17:29:51] [Nit 7] Cache hit (q): picasso, Vreme: 0.0121ms
[17:29:51] [Nit 9] Cache hit (q): picasso, Vreme: 0.0097ms
[17:29:51] [Nit 10] Cache hit (q): cats, Vreme: 0.0182ms
[17:29:51] [Nit 13] Cache hit (q): picasso, Vreme: 0.0296ms
[17:29:51] [Nit 5] Cache hit (q): cats, Vreme: 0.041ms
[17:29:51] [Nit 11] Cache hit (q): cats, Vreme: 0.0137ms
[17:29:51] [Nit 14] Cache hit (q): cats, Vreme: 0.016ms
[17:29:51] [Nit 8] Cache hit (q): picasso, Vreme: 0.0155ms
[17:29:51] [Nit 12] Cache hit (q): cats, Vreme: 0.0237ms
[17:29:51] [Nit 6] Cache hit (q): picasso, Vreme: 0.0221ms
[17:29:51] [Nit 7] Cache hit (q): monet, Vreme: 0.0166ms
[17:29:51] [Nit 9] Cache hit (q): cats, Vreme: 0.0141ms
[17:29:51] [Nit 10] Cache hit (q): picasso, Vreme: 0.0105ms
[17:29:51] [Nit 13] Cache hit (q): cats, Vreme: 0.0471ms
[17:29:51] [Nit 5] Cache hit (q): monet, Vreme: 0.0155ms
[17:29:51] [Nit 11] Cache hit (q): monet, Vreme: 0.0208ms
[17:29:51] [Nit 14] Cache hit (q): monet, Vreme: 0.0166ms
[17:29:51] [Nit 8] Cache hit (q): cats, Vreme: 0.0249ms
[17:29:51] [Nit 12] Cache hit (q): picasso, Vreme: 0.016ms
[17:29:51] [Nit 6] Cache hit (q): cats, Vreme: 0.031ms
[17:29:51] [Nit 7] Cache hit (q): cats, Vreme: 0.0107ms
[17:29:51] [Nit 9] Cache hit (q): cats, Vreme: 0.0167ms
[17:29:51] [Nit 10] Cache hit (q): monet, Vreme: 0.0148ms
[17:29:51] [Nit 13] Cache hit (q): cats, Vreme: 0.026ms
[17:29:51] [Nit 5] Cache hit (q): monet, Vreme: 0.0156ms
[17:29:51] [Nit 11] Cache hit (q): monet, Vreme: 0.0351ms
[17:29:51] [Nit 14] Cache hit (q): monet, Vreme: 0.0289ms
[17:29:51] [Nit 8] Cache hit (q): cats, Vreme: 0.0163ms
[17:29:51] [Nit 12] Cache hit (q): monet, Vreme: 0.029ms
[17:29:51] [Nit 6] Cache hit (q): cats, Vreme: 0.0109ms
[17:29:51] [Nit 7] Cache hit (author): monet, Vreme: 0.0243ms
[17:29:51] [Nit 9] Cache hit (q): monet, Vreme: 0.0432ms
[17:29:51] [Nit 10] Cache hit (q): cats, Vreme: 0.0225ms
[17:29:51] [Nit 13] Cache hit (q): monet, Vreme: 0.0487ms
[17:29:51] [Nit 5] Cache hit (author): monet, Vreme: 0.0331ms
[17:29:51] [Nit 11] Cache hit (author): monet, Vreme: 0.0308ms
[17:29:51] [Nit 14] Cache hit (author): monet, Vreme: 0.0144ms
[17:29:51] [Nit 8] Cache hit (q): monet, Vreme: 0.0117ms
[17:29:51] [Nit 12] Cache hit (q): cats, Vreme: 0.02ms
[17:29:51] [Nit 6] Cache hit (q): monet, Vreme: 0.0109ms
[17:29:51] [Nit 7] Cache hit (q): monet, Vreme: 0.0251ms
[17:29:51] [Nit 9] Cache hit (q): monet, Vreme: 0.0102ms
[17:29:51] [Nit 10] Cache hit (author): monet, Vreme: 0.014ms
[17:29:51] [Nit 13] Cache hit (q): monet, Vreme: 0.0208ms
[17:29:51] [Nit 5] Cache hit (author): monet, Vreme: 0.0166ms
[17:29:51] [Nit 11] Cache hit (author): monet, Vreme: 0.0294ms
[17:29:51] [Nit 14] Cache hit (author): monet, Vreme: 0.0226ms
[17:29:51] [Nit 8] Cache hit (q): monet, Vreme: 0.0117ms
[17:29:51] [Nit 12] Cache hit (author): monet, Vreme: 0.0133ms
[17:29:51] [Nit 6] Cache hit (q): monet, Vreme: 0.041ms
[17:29:51] [Nit 7] Cache hit (author): picasso, Vreme: 0.0446ms
[17:29:51] [Nit 9] Cache hit (author): monet, Vreme: 0.0261ms
[17:29:51] [Nit 10] Cache hit (q): monet, Vreme: 0.0284ms
[17:29:51] [Nit 13] Cache hit (author): monet, Vreme: 0.0305ms
[17:29:51] [Nit 5] Cache hit (author): picasso, Vreme: 0.0247ms
[17:29:51] [Nit 11] Cache hit (author): picasso, Vreme: 0.0282ms
[17:29:51] [Nit 14] Cache hit (author): picasso, Vreme: 0.0148ms
[17:29:51] [Nit 8] Cache hit (author): monet, Vreme: 0.0174ms
[17:29:51] [Nit 12] Cache hit (q): monet, Vreme: 0.0085ms
[17:29:51] [Nit 6] Cache hit (author): monet, Vreme: 0.0272ms
[17:29:51] [Nit 7] Cache hit (author): monet, Vreme: 0.0168ms
[17:29:51] [Nit 9] Cache hit (author): monet, Vreme: 0.0156ms
[17:29:51] [Nit 10] Cache hit (author): picasso, Vreme: 0.0177ms
[17:29:51] [Nit 13] Cache hit (author): monet, Vreme: 0.0318ms
[17:29:51] [Nit 5] Cache hit (author): picasso, Vreme: 0.0202ms
[17:29:51] [Nit 11] Cache hit (author): picasso, Vreme: 0.0254ms
[17:29:51] [Nit 14] Cache hit (author): picasso, Vreme: 0.0166ms
[17:29:51] [Nit 8] Cache hit (author): monet, Vreme: 0.0217ms
[17:29:51] [Nit 12] Cache hit (author): picasso, Vreme: 0.0167ms
[17:29:51] [Nit 6] Cache hit (author): monet, Vreme: 0.0287ms
[17:29:51] [Nit 7] Cache hit (q): mona lisa, Vreme: 0.0333ms
[17:29:51] [Nit 9] Cache hit (author): picasso, Vreme: 0.0153ms
[17:29:51] [Nit 10] Cache hit (author): monet, Vreme: 0.0162ms
[17:29:51] [Nit 13] Cache hit (author): picasso, Vreme: 0.0105ms
[17:29:51] [Nit 5] Cache hit (q): mona lisa, Vreme: 0.0297ms
[17:29:51] [Nit 11] Cache hit (q): mona lisa, Vreme: 0.02ms
[17:29:51] [Nit 14] Cache hit (q): mona lisa, Vreme: 0.0288ms
[17:29:51] [Nit 8] Cache hit (author): picasso, Vreme: 0.0257ms
[17:29:51] [Nit 12] Cache hit (author): monet, Vreme: 0.0182ms
[17:29:51] [Nit 6] Cache hit (author): picasso, Vreme: 0.0152ms
[17:29:51] [Nit 7] Cache hit (author): picasso, Vreme: 0.0309ms
[17:29:51] [Nit 9] Cache hit (author): picasso, Vreme: 0.0278ms
[17:29:51] [Nit 10] Cache hit (q): mona lisa, Vreme: 0.0112ms
[17:29:51] [Nit 13] Cache hit (author): picasso, Vreme: 0.0295ms
[17:29:51] [Nit 5] Cache hit (q): mona lisa, Vreme: 0.0287ms
[17:29:51] [Nit 11] Cache hit (q): mona lisa, Vreme: 0.0363ms
[17:29:51] [Nit 14] Cache hit (q): mona lisa, Vreme: 0.0464ms
[17:29:51] [Nit 8] Cache hit (author): picasso, Vreme: 0.0158ms
[17:29:51] [Nit 12] Cache hit (q): mona lisa, Vreme: 0.0142ms
[17:29:51] [Nit 6] Cache hit (author): picasso, Vreme: 0.0279ms
[17:29:51] [Nit 7] Cache hit (author): van gogh, Vreme: 0.0396ms
[17:29:51] [Nit 9] Cache hit (q): mona lisa, Vreme: 0.0424ms
[17:29:51] [Nit 10] Cache hit (author): picasso, Vreme: 0.0314ms
[17:29:51] [Nit 13] Cache hit (q): mona lisa, Vreme: 0.0142ms
[17:29:51] [Nit 5] Cache hit (author): van gogh, Vreme: 0.0235ms
[17:29:51] [Nit 11] Cache hit (author): van gogh, Vreme: 0.0192ms
[17:29:51] [Nit 14] Cache hit (author): van gogh, Vreme: 0.0221ms
[17:29:51] [Nit 8] Cache hit (q): mona lisa, Vreme: 0.0337ms
[17:29:51] [Nit 12] Cache hit (author): picasso, Vreme: 0.0371ms
[17:29:51] [Nit 6] Cache hit (q): mona lisa, Vreme: 0.0175ms
[17:29:51] [Nit 7] Cache hit (q): mona lisa, Vreme: 0.0264ms
[17:29:51] [Nit 9] Cache hit (q): mona lisa, Vreme: 0.0191ms
[17:29:51] [Nit 10] Cache hit (author): van gogh, Vreme: 0.0221ms
[17:29:51] [Nit 13] Cache hit (q): mona lisa, Vreme: 0.017ms
[17:29:51] [Nit 5] Cache hit (author): van gogh, Vreme: 0.0158ms
[17:29:51] [Nit 11] Cache hit (author): van gogh, Vreme: 0.0324ms
[17:29:51] [Nit 14] Cache hit (author): van gogh, Vreme: 0.0258ms
[17:29:51] [Nit 8] Cache hit (q): picasso, Vreme: 0.0178ms
[17:29:51] [Nit 12] Cache hit (q): mona lisa, Vreme: 0.0299ms
[17:29:51] [Nit 6] Cache hit (author): van gogh, Vreme: 0.0134ms
[17:29:51] [Nit 7] Cache hit (q): mona lisa, Vreme: 0.0299ms
[17:29:51] [Nit 9] Cache hit (author): van gogh, Vreme: 0.0254ms
[17:29:51] [Nit 10] Cache hit (q): picasso, Vreme: 0.0169ms
[17:29:51] [Nit 13] Cache hit (q): picasso, Vreme: 0.0134ms
[17:29:51] [Nit 5] Cache hit (q): picasso, Vreme: 0.0403ms
[17:29:51] [Nit 11] Cache hit (q): mona lisa, Vreme: 0.0164ms
[17:29:51] [Nit 14] Cache hit (author): van gogh, Vreme: 0.0175ms
[17:29:51] [Nit 8] Cache hit (author): van gogh, Vreme: 0.0465ms
[17:29:51] [Nit 12] Cache hit (q): mona lisa, Vreme: 0.0167ms
[17:29:51] [Nit 6] Cache hit (q): picasso, Vreme: 0.0166ms
[17:29:51] [Nit 7] Cache hit (author): van gogh, Vreme: 0.0319ms
[17:29:51] [Nit 9] Cache hit (author): van gogh, Vreme: 0.0116ms
[17:29:51] [Nit 10] Cache hit (author): van gogh, Vreme: 0.0183ms
[17:29:51] [Nit 13] Cache hit (q): picasso, Vreme: 0.0176ms
[17:29:51] [Nit 5] Cache hit (author): van gogh, Vreme: 0.0421ms
[17:29:51] [Nit 11] Cache hit (q): picasso, Vreme: 0.0185ms
[17:29:51] [Nit 14] Cache hit (q): picasso, Vreme: 0.0136ms
[17:29:51] [Nit 8] Cache hit (q): picasso, Vreme: 0.0377ms
[17:29:51] [Nit 12] Cache hit (q): cats, Vreme: 0.0352ms
[17:29:51] [Nit 6] Cache hit (author): van gogh, Vreme: 0.0185ms
[17:29:51] [Nit 7] Cache hit (q): picasso, Vreme: 0.0146ms
[17:29:51] [Nit 9] Cache hit (author): van gogh, Vreme: 0.0531ms
[17:29:51] [Nit 10] Cache hit (q): cats, Vreme: 0.0173ms
[17:29:51] [Nit 13] Cache hit (q): cats, Vreme: 0.016ms
[17:29:51] [Nit 5] Cache hit (q): picasso, Vreme: 0.0321ms
[17:29:51] [Nit 11] Cache hit (q): cats, Vreme: 0.0122ms
[17:29:51] [Nit 14] Cache hit (author): van gogh, Vreme: 0.0162ms
[17:29:51] [Nit 8] Cache hit (q): picasso, Vreme: 0.0132ms
[17:29:51] [Nit 12] Cache hit (author): van gogh, Vreme: 0.0387ms
[17:29:51] [Nit 6] Cache hit (q): picasso, Vreme: 0.0189ms
[17:29:51] [Nit 7] Cache hit (q): picasso, Vreme: 0.0144ms
[17:29:51] [Nit 9] Cache hit (q): picasso, Vreme: 0.0284ms
[17:29:51] [Nit 10] Cache hit (q): cats, Vreme: 0.0244ms
[17:29:51] [Nit 13] Cache hit (q): picasso, Vreme: 0.0131ms
[17:29:51] [Nit 5] Cache hit (q): cats, Vreme: 0.0387ms
[17:29:51] [Nit 11] Cache hit (q): cats, Vreme: 0.0221ms
[17:29:51] [Nit 14] Cache hit (q): cats, Vreme: 0.0133ms
[17:29:51] [Nit 8] Cache hit (q): cats, Vreme: 0.0093ms
[17:29:51] [Nit 12] Cache hit (q): picasso, Vreme: 0.0157ms
[17:29:51] [Nit 6] Cache hit (q): monet, Vreme: 0.0294ms
[17:29:51] [Nit 7] Cache hit (q): picasso, Vreme: 0.02ms
[17:29:51] [Nit 9] Cache hit (q): cats, Vreme: 0.0369ms
[17:29:51] [Nit 10] Cache hit (q): monet, Vreme: 0.0175ms
[17:29:51] [Nit 13] Cache hit (q): monet, Vreme: 0.0146ms
[17:29:51] [Nit 5] Cache hit (q): picasso, Vreme: 0.0173ms
[17:29:51] [Nit 11] Cache hit (q): cats, Vreme: 0.0354ms
[17:29:51] [Nit 14] Cache hit (q): monet, Vreme: 0.0151ms
[17:29:51] [Nit 8] Cache hit (q): picasso, Vreme: 0.0094ms
[17:29:51] [Nit 12] Cache hit (q): cats, Vreme: 0.0389ms
